customer_id,gender,age,city,region,registration_date,acquisition_channel
CUST005070,Male,37,Manisa,Aegean,2024-10-11,Referral
CUST005071,Male,32,Izmir,Aegean,2025-04-13,Social
CUST005072,Female,38,Bursa,Marmara,2024-01-05,Paid Search
CUST005073,Female,32,Istanbul,Marmara,2024-08-31,Paid Search
CUST005074,Male,38,Denizli,Aegean,2024-07-27,Paid Search
CUST005075,Female,35,Izmir,Aegean,2024-05-06,Organic Search
CUST005076,Male,34,Sanliurfa,Southeastern Anatolia,2024-01-01,Social
CUST005077,Female,27,Istanbul,Marmara,2025-10-15,Organic Search
CUST005078,Male,33,Antalya,Mediterranean,2024-02-17,Social
CUST005079,Female,20,Batman,Southeastern Anatolia,2024-02-16,Email
CUST005080,Male,57,Denizli,Aegean,2024-08-18,Referral
CUST005081,Female,35,Bayburt,Black Sea,2024-05-07,Email
CUST005082,Male,37,Adiyaman,Southeastern Anatolia,2024-06-15,Paid Search
CUST005083,Male,24,Bursa,Marmara,2024-11-17,Organic Search
CUST005084,Female,35,Kayseri,Central Anatolia,2023-12-27,Organic Search
CUST005085,Male,22,Bursa,Marmara,2024-04-23,Paid Search
CUST005086,Male,40,Antalya,Mediterranean,2024-01-18,Referral
CUST005087,Female,51,Antalya,Mediterranean,2024-05-15,Organic Search
CUST005088,Female,39,Mugla,Aegean,2024-04-24,Paid Search
CUST005089,Female,27,Kayseri,Central Anatolia,2024-11-05,Paid Search
CUST005090,Female,31,Bolu,Black Sea,2024-01-22,Paid Search
CUST005091,Male,22,Ankara,Central Anatolia,2024-01-02,Social
CUST005092,Female,28,Konya,Central Anatolia,2024-01-24,Organic Search
CUST005093,Female,31,Izmir,Aegean,2023-12-20,Marketplace Ads
CUST005094,Female,29,Istanbul,Marmara,2024-04-02,Email
CUST005095,Male,22,Van,Eastern Anatolia,2024-03-10,Marketplace Ads
CUST005096,Male,42,Edirne,Marmara,2024-07-29,Social
CUST005097,Female,37,Samsun,Black Sea,2024-03-22,Organic Search
CUST005098,Male,30,Hakkari,Eastern Anatolia,2024-08-06,Organic Search
CUST005099,Male,31,Elazig,Eastern Anatolia,2024-05-24,Marketplace Ads
CUST005100,Female,23,Istanbul,Marmara,2024-05-01,Organic Search
CUST005101,Male,30,Istanbul,Marmara,2023-12-15,Organic Search
CUST005102,Male,25,Kastamonu,Black Sea,2024-05-28,Organic Search
CUST005103,Male,31,Antalya,Mediterranean,2025-12-31,Marketplace Ads
CUST005104,Female,23,Bursa,Marmara,2025-02-11,Email
CUST005105,Male,22,Mugla,Aegean,2024-10-13,Paid Search
CUST005106,Male,20,Usak,Aegean,2024-10-10,Organic Search
CUST005107,Male,33,Kutahya,Aegean,2024-03-16,Marketplace Ads
CUST005108,Female,33,Afyonkarahisar,Aegean,2024-01-06,Organic Search
CUST005109,Male,41,Bursa,Marmara,2024-04-27,Organic Search
CUST005110,Female,34,Istanbul,Marmara,2024-07-03,Email
CUST005111,Male,25,Istanbul,Marmara,2024-03-13,Paid Search
CUST005112,Female,42,Antalya,Mediterranean,2025-03-12,Email
CUST005113,Female,22,Samsun,Black Sea,2024-09-18,Email
CUST005114,Male,30,Izmir,Aegean,2024-07-21,Organic Search
CUST005115,Male,27,Kirklareli,Marmara,2025-01-17,Referral
CUST005116,Male,21,Gaziantep,Southeastern Anatolia,2024-06-24,Referral
CUST005117,Female,39,Yozgat,Central Anatolia,2024-08-18,Referral
CUST005118,Female,38,Manisa,Aegean,2024-04-23,Organic Search
CUST005119,Male,29,Kayseri,Central Anatolia,2023-12-24,Organic Search
CUST005120,Male,43,Antalya,Mediterranean,2024-01-10,Organic Search
CUST005121,Male,36,Ankara,Central Anatolia,2024-10-07,Social
CUST005122,Female,40,Izmir,Aegean,2024-07-28,Referral
CUST005123,Male,39,Izmir,Aegean,2024-12-01,Referral
CUST005124,Male,21,Istanbul,Marmara,2024-05-17,Marketplace Ads
CUST005125,Male,30,Giresun,Black Sea,2024-03-23,Paid Search
CUST005126,Female,31,Bursa,Marmara,2024-03-08,Organic Search
CUST005127,Male,38,Istanbul,Marmara,2024-03-31,Organic Search
CUST005128,Male,36,Adana,Mediterranean,2024-04-12,Social
CUST005129,Male,26,Isparta,Mediterranean,2024-07-17,Paid Search
CUST005130,Male,18,Van,Eastern Anatolia,2025-07-22,Referral
CUST005131,Male,38,Adana,Mediterranean,2024-03-02,Email
CUST005132,Female,41,Rize,Black Sea,2024-04-10,Referral
CUST005133,Male,18,Istanbul,Marmara,2025-11-28,Email
CUST005134,Female,34,Istanbul,Marmara,2023-12-24,Email
CUST005135,Male,34,Kocaeli,Marmara,2024-08-15,Organic Search
CUST005136,Female,28,Antalya,Mediterranean,2025-01-25,Organic Search
CUST005137,Male,32,Igdir,Eastern Anatolia,2024-10-27,Referral
CUST005138,Male,24,Balikesir,Marmara,2025-01-07,Social
CUST005139,Female,36,Mersin,Mediterranean,2024-03-22,Paid Search
CUST005140,Male,47,Istanbul,Marmara,2024-05-21,Organic Search
CUST005141,Male,39,Ankara,Central Anatolia,2024-01-05,Organic Search
CUST005142,Male,35,Izmir,Aegean,2024-10-30,Referral
CUST005143,Male,30,Diyarbakir,Southeastern Anatolia,2024-09-15,Paid Search
CUST005144,Male,32,Istanbul,Marmara,2024-07-06,Social
CUST005145,Male,28,Amasya,Black Sea,2024-05-27,Social
CUST005146,Female,33,Hatay,Mediterranean,2024-02-27,Referral
CUST005147,Male,21,Tekirdag,Marmara,2025-04-16,Paid Search
CUST005148,Male,33,Izmir,Aegean,2024-02-26,Email
CUST005149,Male,25,Adana,Mediterranean,2024-01-25,Organic Search
CUST005150,Male,36,Aydin,Aegean,2024-02-25,Email
CUST005151,Male,35,Istanbul,Marmara,2024-03-24,Email
CUST005152,Male,37,Istanbul,Marmara,2024-02-29,Organic Search
CUST005153,Female,21,Erzincan,Eastern Anatolia,2024-03-09,Email
CUST005154,Female,25,Agri,Eastern Anatolia,2024-04-18,Organic Search
CUST005155,Male,36,Ankara,Central Anatolia,2024-01-28,Referral
CUST005156,Male,28,Kocaeli,Marmara,2025-03-16,Organic Search
CUST005157,Male,29,Trabzon,Black Sea,2024-01-04,Social
CUST005158,Female,29,Izmir,Aegean,2024-12-31,Organic Search
CUST005159,Female,33,Bursa,Marmara,2024-12-22,Organic Search
CUST005160,Male,31,Antalya,Mediterranean,2025-12-11,Email
CUST005161,Male,22,Bursa,Marmara,2024-03-23,Organic Search
CUST005162,Male,32,Izmir,Aegean,2024-03-10,Referral
CUST005163,Male,39,Karaman,Central Anatolia,2024-07-01,Organic Search
CUST005164,Female,31,Adana,Mediterranean,2024-05-05,Paid Search
CUST005165,Female,33,Antalya,Mediterranean,2024-04-21,Marketplace Ads
CUST005166,Male,35,Nigde,Central Anatolia,2024-06-05,Paid Search
CUST005167,Female,32,Istanbul,Marmara,2024-07-09,Organic Search
CUST005168,Male,32,Izmir,Aegean,2024-02-28,Organic Search
CUST005169,Male,28,Antalya,Mediterranean,2024-02-01,Paid Search
CUST005170,Male,41,Konya,Central Anatolia,2025-09-04,Organic Search
CUST005171,Female,21,Ankara,Central Anatolia,2024-09-05,Organic Search
CUST005172,Female,32,Istanbul,Marmara,2024-04-02,Marketplace Ads
CUST005173,Female,24,Ankara,Central Anatolia,2024-01-17,Organic Search
CUST005174,Male,35,Yozgat,Central Anatolia,2024-05-22,Organic Search
CUST005175,Male,37,Isparta,Mediterranean,2024-03-29,Email
CUST005176,Female,28,Istanbul,Marmara,2024-05-26,Referral
CUST005177,Male,18,Kocaeli,Marmara,2025-03-08,Organic Search
CUST005178,Male,35,Izmir,Aegean,2024-08-12,Referral
CUST005179,Male,29,Ankara,Central Anatolia,2024-04-02,Marketplace Ads
CUST005180,Female,22,Osmaniye,Mediterranean,2024-03-07,Marketplace Ads
CUST005181,Male,18,Izmir,Aegean,2025-11-15,Marketplace Ads
CUST005182,Female,23,Eskisehir,Central Anatolia,2024-04-02,Organic Search
CUST005183,Male,20,Istanbul,Marmara,2025-02-10,Paid Search
CUST005184,Male,25,Trabzon,Black Sea,2024-05-31,Social
CUST005185,Female,44,Antalya,Mediterranean,2024-11-21,Social
CUST005186,Male,32,Izmir,Aegean,2024-03-19,Organic Search
CUST005187,Male,26,Osmaniye,Mediterranean,2024-02-01,Email
CUST005188,Male,30,Istanbul,Marmara,2025-12-23,Marketplace Ads
CUST005189,Female,22,Istanbul,Marmara,2024-01-10,Social
CUST005190,Male,35,Istanbul,Marmara,2025-11-11,Email
CUST005191,Male,18,Bursa,Marmara,2024-01-28,Paid Search
CUST005192,Female,23,Izmir,Aegean,2025-01-04,Paid Search
CUST005193,Male,36,Eskisehir,Central Anatolia,2024-04-04,Organic Search
CUST005194,Male,29,Sirnak,Southeastern Anatolia,2024-06-08,Paid Search
CUST005195,Female,34,Mus,Eastern Anatolia,2024-09-20,Organic Search
CUST005196,Female,29,Istanbul,Marmara,2024-01-23,Email
CUST005197,Female,25,Istanbul,Marmara,2024-01-03,Organic Search
CUST005198,Female,19,Istanbul,Marmara,2024-06-23,Paid Search
CUST005199,Male,23,Istanbul,Marmara,2024-02-12,Organic Search
CUST005200,Female,34,Balikesir,Marmara,2023-12-27,Organic Search
CUST005201,Female,30,Ankara,Central Anatolia,2023-12-13,Paid Search
CUST005202,Male,31,Istanbul,Marmara,2023-12-23,Paid Search
CUST005203,Female,21,Konya,Central Anatolia,2024-07-13,Organic Search
CUST005204,Female,32,Istanbul,Marmara,2024-03-08,Social
CUST005205,Male,32,Izmir,Aegean,2023-12-22,Marketplace Ads
CUST005206,Male,51,Istanbul,Marmara,2024-12-12,Marketplace Ads
CUST005207,Male,36,Burdur,Mediterranean,2023-12-29,Email
CUST005208,Female,39,Istanbul,Marmara,2023-12-29,Email
CUST005209,Male,26,Ankara,Central Anatolia,2024-09-26,Referral
CUST005210,Male,37,Bursa,Marmara,2024-11-13,Marketplace Ads
CUST005211,Male,19,Istanbul,Marmara,2024-05-16,Paid Search
CUST005212,Female,29,Ankara,Central Anatolia,2024-03-21,Organic Search
CUST005213,Female,43,Artvin,Black Sea,2024-11-20,Paid Search
CUST005214,Male,38,Istanbul,Marmara,2024-06-09,Email
CUST005215,Female,36,Hatay,Mediterranean,2025-01-03,Paid Search
CUST005216,Male,23,Gumushane,Black Sea,2024-02-02,Organic Search
CUST005217,Male,18,Istanbul,Marmara,2025-08-01,Social
CUST005218,Male,36,Antalya,Mediterranean,2024-07-05,Social
CUST005219,Male,47,Sinop,Black Sea,2024-06-22,Organic Search
CUST005220,Male,35,Hatay,Mediterranean,2024-01-23,Organic Search
CUST005221,Male,29,Nevsehir,Central Anatolia,2025-09-09,Organic Search
CUST005222,Female,30,Bursa,Marmara,2024-12-27,Social
CUST005223,Male,24,Ankara,Central Anatolia,2024-08-24,Organic Search
CUST005224,Male,27,Kars,Eastern Anatolia,2023-12-31,Marketplace Ads
CUST005225,Female,23,Trabzon,Black Sea,2023-11-28,Email
CUST005226,Male,19,Istanbul,Marmara,2024-01-07,Social
CUST005227,Male,26,Istanbul,Marmara,2025-11-01,Social
CUST005228,Female,31,Samsun,Black Sea,2024-01-08,Social
CUST005229,Male,27,Tokat,Black Sea,2024-12-17,Paid Search
CUST005230,Male,36,Ankara,Central Anatolia,2024-01-17,Paid Search
CUST005231,Female,41,Aydin,Aegean,2024-03-03,Organic Search
CUST005232,Male,33,Sanliurfa,Southeastern Anatolia,2024-02-21,Paid Search
CUST005233,Male,33,Istanbul,Marmara,2024-04-27,Organic Search
CUST005234,Male,27,Izmir,Aegean,2024-01-11,Social
CUST005235,Female,23,Tokat,Black Sea,2025-02-19,Referral
CUST005236,Female,21,Istanbul,Marmara,2024-09-13,Referral
CUST005237,Male,24,Tekirdag,Marmara,2024-04-12,Organic Search
CUST005238,Female,30,Istanbul,Marmara,2025-06-15,Organic Search
CUST005239,Male,33,Ankara,Central Anatolia,2024-10-06,Organic Search
CUST005240,Male,22,Izmir,Aegean,2024-06-21,Organic Search
CUST005241,Female,25,Istanbul,Marmara,2025-08-29,Organic Search
CUST005242,Male,36,Istanbul,Marmara,2025-08-06,Referral
CUST005243,Female,30,Sanliurfa,Southeastern Anatolia,2024-08-02,Marketplace Ads
CUST005244,Female,32,Nevsehir,Central Anatolia,2024-09-24,Paid Search
CUST005245,Female,36,Canakkale,Marmara,2023-12-30,Email
CUST005246,Male,37,Izmir,Aegean,2025-05-10,Organic Search
CUST005247,Female,29,Istanbul,Marmara,2024-03-10,Organic Search
CUST005248,Female,41,Diyarbakir,Southeastern Anatolia,2024-02-24,Referral
CUST005249,Female,39,Ankara,Central Anatolia,2024-06-01,Referral
CUST005250,Male,26,Edirne,Marmara,2025-12-13,Organic Search
CUST005251,Male,42,Istanbul,Marmara,2023-12-19,Social
CUST005252,Female,21,Izmir,Aegean,2024-01-09,Organic Search
CUST005253,Female,37,Antalya,Mediterranean,2024-03-23,Organic Search
CUST005254,Male,56,Istanbul,Marmara,2024-07-06,Organic Search
CUST005255,Female,28,Ankara,Central Anatolia,2025-03-27,Referral
CUST005256,Female,30,Istanbul,Marmara,2024-10-09,Organic Search
CUST005257,Male,29,Istanbul,Marmara,2023-12-23,Email
CUST005258,Female,22,Gaziantep,Southeastern Anatolia,2024-01-08,Referral
CUST005259,Male,19,Bitlis,Eastern Anatolia,2024-07-09,Email
CUST005260,Male,29,Kayseri,Central Anatolia,2024-04-15,Organic Search
CUST005261,Female,40,Trabzon,Black Sea,2025-01-01,Marketplace Ads
CUST005262,Female,20,Amasya,Black Sea,2025-07-18,Organic Search
CUST005263,Female,40,Edirne,Marmara,2023-12-22,Referral
CUST005264,Male,50,Elazig,Eastern Anatolia,2025-01-11,Paid Search
CUST005265,Female,33,Bursa,Marmara,2025-03-30,Paid Search
CUST005266,Female,39,Amasya,Black Sea,2024-09-12,Email
CUST005267,Female,32,Kocaeli,Marmara,2024-01-25,Social
CUST005268,Male,27,Konya,Central Anatolia,2025-01-02,Organic Search
CUST005269,Female,38,Yozgat,Central Anatolia,2025-09-28,Referral
CUST005270,Male,19,Kayseri,Central Anatolia,2025-01-23,Organic Search
CUST005271,Male,31,Corum,Black Sea,2024-01-07,Paid Search
CUST005272,Male,30,Corum,Black Sea,2024-07-01,Organic Search
CUST005273,Male,37,Agri,Eastern Anatolia,2024-08-26,Organic Search
CUST005274,Male,20,Antalya,Mediterranean,2024-03-22,Marketplace Ads
CUST005275,Male,35,Istanbul,Marmara,2023-12-24,Social
CUST005276,Male,34,Cankiri,Central Anatolia,2024-01-19,Email
CUST005277,Female,35,Izmir,Aegean,2024-09-27,Referral
CUST005278,Male,21,Ankara,Central Anatolia,2025-12-27,Paid Search
CUST005279,Female,43,Kirsehir,Central Anatolia,2024-01-03,Social
CUST005280,Male,28,Ankara,Central Anatolia,2024-01-23,Social
CUST005281,Male,26,Canakkale,Marmara,2024-11-27,Email
CUST005282,Female,35,Izmir,Aegean,2025-03-09,Social
CUST005283,Female,24,Kayseri,Central Anatolia,2024-01-18,Paid Search
CUST005284,Female,45,Konya,Central Anatolia,2024-03-25,Organic Search
CUST005285,Male,21,Izmir,Aegean,2024-03-13,Social
CUST005286,Female,51,Hatay,Mediterranean,2024-02-04,Social
CUST005287,Male,42,Konya,Central Anatolia,2025-02-24,Organic Search
CUST005288,Female,36,Kocaeli,Marmara,2025-09-27,Email
CUST005289,Female,28,Izmir,Aegean,2025-06-30,Marketplace Ads
CUST005290,Male,45,Izmir,Aegean,2024-03-09,Referral
CUST005291,Male,32,Aksaray,Central Anatolia,2024-08-12,Marketplace Ads
CUST005292,Male,25,Antalya,Mediterranean,2024-04-18,Referral
CUST005293,Female,31,Afyonkarahisar,Aegean,2025-02-05,Paid Search
CUST005294,Male,40,Ankara,Central Anatolia,2025-11-22,Organic Search
CUST005295,Female,39,Istanbul,Marmara,2024-06-03,Paid Search
CUST005296,Female,20,Bursa,Marmara,2024-07-12,Organic Search
CUST005297,Male,35,Elazig,Eastern Anatolia,2024-02-23,Paid Search
CUST005298,Female,37,Ankara,Central Anatolia,2024-09-29,Referral
CUST005299,Female,37,Hatay,Mediterranean,2024-09-04,Email
CUST005300,Male,19,Antalya,Mediterranean,2024-01-12,Marketplace Ads
CUST005301,Female,21,Kayseri,Central Anatolia,2024-12-11,Organic Search
CUST005302,Male,28,Kocaeli,Marmara,2023-12-24,Referral
CUST005303,Female,21,Istanbul,Marmara,2024-01-31,Social
CUST005304,Male,25,Kayseri,Central Anatolia,2024-05-25,Organic Search
CUST005305,Male,36,Batman,Southeastern Anatolia,2025-01-01,Paid Search
CUST005306,Female,30,Mersin,Mediterranean,2024-01-27,Referral
CUST005307,Male,33,Duzce,Black Sea,2024-03-27,Referral
CUST005308,Female,26,Diyarbakir,Southeastern Anatolia,2024-10-23,Email
CUST005309,Male,27,Diyarbakir,Southeastern Anatolia,2023-12-19,Organic Search
CUST005310,Female,31,Antalya,Mediterranean,2024-06-25,Marketplace Ads
CUST005311,Female,18,Diyarbakir,Southeastern Anatolia,2025-07-04,Email
CUST005312,Male,20,Istanbul,Marmara,2024-08-20,Paid Search
CUST005313,Female,32,Isparta,Mediterranean,2024-05-29,Social
CUST005314,Female,35,Istanbul,Marmara,2024-03-13,Organic Search
CUST005315,Female,30,Ankara,Central Anatolia,2024-02-04,Organic Search
CUST005316,Female,35,Antalya,Mediterranean,2024-10-06,Paid Search
CUST005317,Male,39,Sakarya,Marmara,2025-04-18,Organic Search
CUST005318,Female,25,Ankara,Central Anatolia,2023-11-27,Marketplace Ads
CUST005319,Female,28,Diyarbakir,Southeastern Anatolia,2023-12-07,Marketplace Ads
CUST005320,Male,23,Istanbul,Marmara,2024-08-09,Referral
CUST005321,Male,31,Istanbul,Marmara,2024-05-14,Email
CUST005322,Female,32,Bursa,Marmara,2024-02-03,Organic Search
CUST005323,Male,46,Ankara,Central Anatolia,2025-06-08,Paid Search
CUST005324,Female,34,Artvin,Black Sea,2024-03-03,Social
CUST005325,Male,26,Bilecik,Marmara,2024-06-08,Marketplace Ads
CUST005326,Male,18,Usak,Aegean,2024-02-09,Organic Search
CUST005327,Male,20,Izmir,Aegean,2024-02-09,Referral
CUST005328,Female,31,Samsun,Black Sea,2025-08-19,Social
CUST005329,Male,18,Ankara,Central Anatolia,2025-12-02,Paid Search
CUST005330,Female,39,Bursa,Marmara,2025-11-10,Email
CUST005331,Male,28,Bursa,Marmara,2024-07-02,Paid Search
CUST005332,Male,29,Sanliurfa,Southeastern Anatolia,2024-08-11,Email
CUST005333,Male,39,Istanbul,Marmara,2024-01-11,Paid Search
CUST005334,Male,18,Istanbul,Marmara,2024-06-30,Paid Search
CUST005335,Male,34,Ankara,Central Anatolia,2023-12-26,Email
CUST005336,Female,23,Karabuk,Black Sea,2024-03-06,Marketplace Ads
CUST005337,Male,19,Samsun,Black Sea,2024-10-18,Organic Search
CUST005338,Male,42,Kastamonu,Black Sea,2024-04-01,Social
CUST005339,Female,48,Istanbul,Marmara,2025-01-19,Marketplace Ads
CUST005340,Male,21,Eskisehir,Central Anatolia,2024-11-25,Email
CUST005341,Female,46,Kocaeli,Marmara,2024-06-07,Organic Search
CUST005342,Female,21,Mersin,Mediterranean,2024-12-06,Social
CUST005343,Female,31,Konya,Central Anatolia,2024-01-12,Organic Search
CUST005344,Male,26,Ankara,Central Anatolia,2023-12-24,Paid Search
CUST005345,Female,44,Diyarbakir,Southeastern Anatolia,2024-07-12,Paid Search
CUST005346,Male,27,Hatay,Mediterranean,2025-11-04,Social
CUST005347,Male,29,Istanbul,Marmara,2023-12-28,Organic Search
CUST005348,Male,37,Izmir,Aegean,2024-03-09,Email
CUST005349,Female,27,Kastamonu,Black Sea,2024-09-17,Social
CUST005350,Male,32,Gaziantep,Southeastern Anatolia,2024-04-11,Organic Search
CUST005351,Male,36,Aydin,Aegean,2024-03-05,Organic Search
CUST005352,Male,33,Istanbul,Marmara,2024-04-01,Marketplace Ads
CUST005353,Female,37,Ankara,Central Anatolia,2024-11-14,Organic Search
CUST005354,Male,37,Burdur,Mediterranean,2024-02-18,Paid Search
CUST005355,Male,34,Kocaeli,Marmara,2023-12-31,Marketplace Ads
CUST005356,Male,29,Ankara,Central Anatolia,2024-08-11,Marketplace Ads
CUST005357,Male,28,Sakarya,Marmara,2024-12-02,Social
CUST005358,Male,39,Bursa,Marmara,2025-08-02,Paid Search
CUST005359,Female,43,Hatay,Mediterranean,2023-12-15,Social
CUST005360,Male,27,Kutahya,Aegean,2025-02-11,Organic Search
CUST005361,Male,52,Istanbul,Marmara,2025-01-09,Paid Search
CUST005362,Male,22,Mardin,Southeastern Anatolia,2023-12-17,Paid Search
CUST005363,Male,23,Istanbul,Marmara,2024-06-13,Paid Search
CUST005364,Male,33,Istanbul,Marmara,2024-04-18,Paid Search
CUST005365,Female,39,Konya,Central Anatolia,2025-05-08,Email
CUST005366,Female,31,Istanbul,Marmara,2024-08-21,Social
CUST005367,Female,48,Sakarya,Marmara,2024-01-29,Social
CUST005368,Male,31,Izmir,Aegean,2024-07-14,Organic Search
CUST005369,Male,35,Istanbul,Marmara,2024-06-13,Marketplace Ads
CUST005370,Male,30,Hatay,Mediterranean,2024-02-18,Organic Search
CUST005371,Female,31,Ankara,Central Anatolia,2024-03-13,Organic Search
CUST005372,Female,37,Duzce,Black Sea,2024-03-19,Organic Search
CUST005373,Male,41,Siirt,Southeastern Anatolia,2024-01-11,Social
CUST005374,Female,19,Adana,Mediterranean,2024-11-14,Email
CUST005375,Male,37,Ankara,Central Anatolia,2024-02-06,Paid Search
CUST005376,Male,25,Izmir,Aegean,2024-06-05,Organic Search
CUST005377,Female,23,Istanbul,Marmara,2025-12-12,Organic Search
CUST005378,Male,28,Ankara,Central Anatolia,2024-11-12,Organic Search
CUST005379,Female,22,Van,Eastern Anatolia,2025-02-15,Organic Search
CUST005380,Female,33,Elazig,Eastern Anatolia,2024-03-20,Organic Search
CUST005381,Female,41,Cankiri,Central Anatolia,2024-03-07,Marketplace Ads
CUST005382,Male,40,Izmir,Aegean,2024-05-07,Referral
CUST005383,Female,36,Izmir,Aegean,2024-05-07,Social
CUST005384,Male,41,Kocaeli,Marmara,2025-09-17,Email
CUST005385,Female,33,Denizli,Aegean,2024-01-25,Marketplace Ads
CUST005386,Female,38,Diyarbakir,Southeastern Anatolia,2024-03-18,Paid Search
CUST005387,Female,32,Gaziantep,Southeastern Anatolia,2024-03-26,Email
CUST005388,Female,34,Istanbul,Marmara,2025-03-11,Organic Search
CUST005389,Male,26,Mardin,Southeastern Anatolia,2024-02-15,Organic Search
CUST005390,Female,38,Aydin,Aegean,2024-01-30,Marketplace Ads
CUST005391,Male,24,Ankara,Central Anatolia,2024-01-26,Marketplace Ads
CUST005392,Female,40,Istanbul,Marmara,2024-05-29,Referral
CUST005393,Female,30,Balikesir,Marmara,2025-02-09,Referral
CUST005394,Female,37,Kocaeli,Marmara,2024-01-05,Paid Search
CUST005395,Male,50,Kars,Eastern Anatolia,2024-03-22,Organic Search
CUST005396,Female,20,Istanbul,Marmara,2024-07-23,Organic Search
CUST005397,Female,32,Istanbul,Marmara,2025-08-04,Marketplace Ads
CUST005398,Female,22,Siirt,Southeastern Anatolia,2024-09-15,Email
CUST005399,Female,35,Ankara,Central Anatolia,2023-12-21,Email
CUST005400,Male,31,Sivas,Central Anatolia,2024-05-30,Marketplace Ads
CUST005401,Male,26,Istanbul,Marmara,2025-06-10,Paid Search
CUST005402,Female,37,Mugla,Aegean,2025-01-16,Paid Search
CUST005403,Female,39,Eskisehir,Central Anatolia,2024-02-02,Organic Search
CUST005404,Male,34,Mersin,Mediterranean,2024-02-22,Paid Search
CUST005405,Female,27,Konya,Central Anatolia,2024-01-27,Marketplace Ads
CUST005406,Female,28,Istanbul,Marmara,2024-03-24,Marketplace Ads
CUST005407,Male,43,Sanliurfa,Southeastern Anatolia,2024-01-07,Social
CUST005408,Female,30,Kocaeli,Marmara,2024-09-27,Organic Search
CUST005409,Female,33,Agri,Eastern Anatolia,2024-11-16,Paid Search
CUST005410,Male,23,Istanbul,Marmara,2024-11-24,Email
CUST005411,Male,30,Istanbul,Marmara,2025-10-11,Organic Search
CUST005412,Female,35,Izmir,Aegean,2024-12-04,Paid Search
CUST005413,Male,41,Sirnak,Southeastern Anatolia,2023-12-20,Organic Search
CUST005414,Female,27,Ankara,Central Anatolia,2024-12-16,Organic Search
CUST005415,Female,36,Elazig,Eastern Anatolia,2024-09-12,Social
CUST005416,Male,50,Erzurum,Eastern Anatolia,2024-06-25,Social
CUST005417,Male,24,Mersin,Mediterranean,2024-12-04,Marketplace Ads
CUST005418,Male,33,Mardin,Southeastern Anatolia,2025-09-13,Email
CUST005419,Female,42,Istanbul,Marmara,2024-09-04,Email
CUST005420,Male,18,Denizli,Aegean,2024-04-28,Email
CUST005421,Male,44,Trabzon,Black Sea,2024-03-18,Organic Search
CUST005422,Female,46,Manisa,Aegean,2023-12-29,Marketplace Ads
CUST005423,Male,30,Istanbul,Marmara,2024-09-12,Paid Search
CUST005424,Female,51,Izmir,Aegean,2023-12-21,Organic Search
CUST005425,Female,32,Batman,Southeastern Anatolia,2024-02-13,Email
CUST005426,Male,43,Elazig,Eastern Anatolia,2024-02-16,Organic Search
CUST005427,Female,25,Kocaeli,Marmara,2024-09-29,Social
CUST005428,Female,25,Konya,Central Anatolia,2024-04-28,Email
CUST005429,Male,29,Istanbul,Marmara,2024-08-22,Email
CUST005430,Female,25,Kocaeli,Marmara,2024-03-23,Email
CUST005431,Male,21,Diyarbakir,Southeastern Anatolia,2024-07-02,Marketplace Ads
CUST005432,Female,30,Mersin,Mediterranean,2024-08-13,Organic Search
CUST005433,Female,38,Izmir,Aegean,2024-12-31,Paid Search
CUST005434,Male,30,Mersin,Mediterranean,2024-12-16,Email
CUST005435,Male,25,Nevsehir,Central Anatolia,2024-04-11,Paid Search
CUST005436,Male,44,Erzurum,Eastern Anatolia,2024-11-02,Social
CUST005437,Female,46,Gaziantep,Southeastern Anatolia,2025-08-27,Email
CUST005438,Female,33,Izmir,Aegean,2025-03-05,Email
CUST005439,Female,46,Istanbul,Marmara,2024-06-20,Organic Search
CUST005440,Male,36,Antalya,Mediterranean,2024-03-25,Organic Search
CUST005441,Female,34,Antalya,Mediterranean,2024-07-16,Marketplace Ads
CUST005442,Male,31,Van,Eastern Anatolia,2024-02-14,Organic Search
CUST005443,Male,31,Bursa,Marmara,2025-03-20,Referral
CUST005444,Female,20,Istanbul,Marmara,2024-01-20,Organic Search
CUST005445,Female,32,Afyonkarahisar,Aegean,2024-02-09,Social
CUST005446,Female,34,Izmir,Aegean,2024-04-20,Organic Search
CUST005447,Male,21,Kayseri,Central Anatolia,2025-06-18,Organic Search
CUST005448,Female,35,Adana,Mediterranean,2024-04-10,Organic Search
CUST005449,Female,27,Bolu,Black Sea,2024-01-31,Email
CUST005450,Male,18,Trabzon,Black Sea,2024-11-29,Paid Search
CUST005451,Male,27,Tekirdag,Marmara,2025-05-27,Organic Search
CUST005452,Female,26,Istanbul,Marmara,2024-01-27,Paid Search
CUST005453,Female,25,Ankara,Central Anatolia,2024-04-28,Social
CUST005454,Female,37,Batman,Southeastern Anatolia,2024-04-26,Social
CUST005455,Female,25,Kastamonu,Black Sea,2024-09-23,Social
CUST005456,Male,28,Samsun,Black Sea,2024-03-31,Social
CUST005457,Male,49,Ankara,Central Anatolia,2024-03-15,Email
CUST005458,Male,23,Elazig,Eastern Anatolia,2024-04-16,Organic Search
CUST005459,Female,23,Kastamonu,Black Sea,2024-06-17,Referral
CUST005460,Female,26,Kocaeli,Marmara,2024-08-05,Paid Search
CUST005461,Male,36,Batman,Southeastern Anatolia,2024-01-16,Organic Search
CUST005462,Male,37,Batman,Southeastern Anatolia,2024-03-21,Social
